RowID,OrderID,OrderDate,ShipDate,CustomerID,CustomerName,PostalCode,City,State,Country,Region,Market,Segment,ProductID,Category,SubCategory,ProductName,OrderPriority,ShipMode,Sales,Quantity,Discount,Profit,ShippingCost
9853,US-2015-CS1249082-42238,8/22/2015,8/24/2015,CS-1249082,Cindy Schnelling,,Juárez,Chihuahua,Mexico,Central America,LATAM,Corporate,FUR-FU-3033,Furniture,Furnishings,"Advantus Frame, Duo Pack",Critical,Second Class,$311.30 ,7,0.4,($67.54),$77.75 
20687,IN-2015-BT1168066-42351,12/13/2015,12/19/2015,BT-1168066,Brian Thompson,,Ube,Yamaguchi,Japan,Eastern Asia,Asia Pacific,Consumer,FUR-BO-3630,Furniture,Bookcases,"Bush Corner Shelving, Pine",Medium,Standard Class,"$1,002.72 ",8,0,$451.20 ,$77.72 
31671,US-2012-AG10900140-41112,7/22/2012,7/26/2012,AG-109001404,Arthur Gainer,85705,Tucson,Arizona,United States,Western US,USCA,Consumer,OFF-AR-5302,Office Supplies,Art,Newell 324,High,Standard Class,$9.24 ,1,0.2,$0.92 ,$1.60 
14753,ES-2015-RP1985548-42012,01-08-15,01-08-15,RP-1985548,Roy Phan,,Berlin,Berlin,Germany,Western Europe,Europe,Corporate,OFF-AR-5902,Office Supplies,Art,"Sanford Canvas, Blue",Critical,Same Day,$227.34 ,5,0.1,$47.94 ,$77.70 
10779,ES-2015-LW1682545-42258,09-11-15,09-12-15,LW-1682545,Laurel Workman,,Schiltigheim,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe,Corporate,OFF-BI-4818,Office Supplies,Binders,"Ibico Binding Machine, Recycled",High,First Class,$258.90 ,5,0,$46.50 ,$77.68 
39482,CA-2013-AG10900140-41530,9/13/2013,9/17/2013,AG-109001402,Arthur Gainer,60623,Chicago,Illinois,United States,Central US,USCA,Consumer,OFF-FA-6129,Office Supplies,Fasteners,Staples,Medium,Second Class,$7.82 ,1,0.2,$2.93 ,$1.46 
26605,ID-2015-MH17620102-42154,5/30/2015,06-04-15,MH-17620102,Matt Hagelstein,,Manila,National Capital,Philippines,Southeastern Asia,Asia Pacific,Corporate,TEC-MA-5500,Technology,Machines,"Okidata Card Printer, Wireless",Medium,Standard Class,$659.36 ,5,0.25,($184.69),$77.66 
12251,IT-2015-GA1472545-42290,10/13/2015,10/17/2015,GA-1472545,Guy Armstrong,,Montauban,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe,Consumer,FUR-BO-3618,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Traditional",High,Standard Class,$516.13 ,4,0.1,$68.77 ,$77.65 
22483,IN-2012-RR1952527-41162,09-10-12,09-12-12,RR-1952527,Rick Reed,,Shanghai,Shanghai,China,Eastern Asia,Asia Pacific,Corporate,OFF-AP-4510,Office Supplies,Appliances,"Hamilton Beach Toaster, Red",High,Second Class,$287.55 ,5,0,$123.60 ,$77.64 
33058,CA-2013-AG10900140-41522,09-05-13,09-09-13,AG-109001404,Arthur Gainer,92105,San Diego,California,United States,Western US,USCA,Consumer,OFF-BI-3984,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",Medium,Standard Class,$28.75 ,6,0.2,$9.70 ,$1.36 
24689,IN-2012-JK1532527-41216,11-03-12,11-08-12,JK-1532527,Jason Klamczynski,,Jiangyou,Sichuan,China,Eastern Asia,Asia Pacific,Corporate,TEC-CO-4581,Technology,Copiers,"Hewlett Ink, High-Speed",Medium,Second Class,"$1,028.16 ",7,0,$20.37 ,$77.63 
19136,ES-2014-BS1175545-41641,01-02-14,01-08-14,BS-1175545,Bruce Stewart,,Livry-Gargan,Ile-de-France,France,Western Europe,Europe,Consumer,OFF-AP-4742,Office Supplies,Appliances,"Hoover Stove, Black",Medium,Standard Class,"$1,533.33 ",3,0.1,($34.11),$77.62 
2111,MX-2013-RC1996018-41621,12/13/2013,12/19/2013,RC-1996018,Ryan Crowe,,Sorocaba,São Paulo,Brazil,South America,LATAM,Consumer,FUR-CH-5456,Furniture,Chairs,"Office Star Swivel Stool, Red",Low,Standard Class,$463.84 ,4,0,$129.84 ,$77.61 
25387,IN-2015-JG1580559-42173,6/18/2015,6/21/2015,JG-1580559,John Grady,,Medan,Sumatera Utara,Indonesia,Southeastern Asia,Asia Pacific,Corporate,FUR-CH-5446,Furniture,Chairs,"Office Star Rocking Chair, Adjustable",Medium,First Class,$523.41 ,5,0.27,($179.34),$77.50 
17777,ES-2015-EB1417064-42012,01-08-15,1/15/2015,EB-1417064,Evan Bailliet,,Milan,Lombardy,Italy,Southern Europe,Europe,Consumer,FUR-BO-5959,Furniture,Bookcases,"Sauder Floating Shelf Set, Metal",Low,Standard Class,$388.08 ,2,0,$93.12 ,$77.46 
29931,IN-2015-GR1456027-42314,11-06-15,11-11-15,GR-1456027,Georgia Rosenberg,,Xi'an,Shaanxi,China,Eastern Asia,Asia Pacific,Corporate,TEC-PH-5264,Technology,Phones,"Motorola Signal Booster, Full Size",Medium,Standard Class,$577.68 ,4,0,$75.00 ,$77.45 
9778,US-2015-PB191505-42360,12/22/2015,12/29/2015,PB-191505,Philip Brown,,Buenos Aires,Buenos Aires,Argentina,South America,LATAM,Consumer,FUR-CH-4654,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",Medium,Standard Class,$919.26 ,5,0.4,($168.54),$77.44 
18629,IT-2014-JD1606091-41975,12-02-14,12-07-14,JD-1606091,Julia Dunbar,,Tilburg,North Brabant,Netherlands,Western Europe,Europe,Consumer,TEC-MA-5503,Technology,Machines,"Okidata Inkjet, Wireless",High,Standard Class,$471.33 ,3,0.5,($461.97),$77.43 
9927,US-2014-KC1625582-41864,8/13/2014,8/15/2014,KC-1625582,Karen Carlisle,,León,Guanajuato,Mexico,Central America,LATAM,Corporate,FUR-CH-4523,Furniture,Chairs,"Harbour Creations Chairmat, Black",Critical,First Class,$185.52 ,5,0.2,($6.98),$77.42 
20487,IN-2013-CY1274590-41586,11-08-13,11-10-13,CY-1274590,Craig Yedwab,,Kathmandu,Central,Nepal,Southern Asia,Asia Pacific,Corporate,TEC-CO-4591,Technology,Copiers,"Hewlett Wireless Fax, Digital",High,Second Class,$759.66 ,2,0,$311.46 ,$77.36 
30574,IN-2014-HD1478592-41820,6/30/2014,07-04-14,HD-1478592,Harold Dahlen,,Hamilton,Waikato,New Zealand,Oceania,Asia Pacific,Home Office,TEC-MA-5547,Technology,Machines,"Panasonic Inkjet, Red",Medium,Standard Class,"$1,236.96 ",4,0,$24.72 ,$77.35 
4546,MX-2015-DL128655-42161,06-06-15,06-10-15,DL-128655,Dan Lawera,,Buenos Aires,Buenos Aires,Argentina,South America,LATAM,Consumer,TEC-CO-3611,Technology,Copiers,"Brother Wireless Fax, Laser",High,Standard Class,$755.09 ,5,0.402,($419.31),$77.33 
27779,IN-2015-AM107057-42047,02-12-15,2/14/2015,AM-107057,Anne McFarland,,Brisbane,Queensland,Australia,Oceania,Asia Pacific,Consumer,FUR-BO-5762,Furniture,Bookcases,"Safco Classic Bookcase, Pine",Medium,Second Class,"$1,186.65 ",3,0.1,($39.60),$77.32 
4921,MX-2015-NP1868518-42143,5/19/2015,5/23/2015,NP-1868518,Nora Pelletier,,Montes Claros,Minas Gerais,Brazil,South America,LATAM,Home Office,TEC-MA-4195,Technology,Machines,"Epson Card Printer, White",Medium,Standard Class,"$1,010.16 ",9,0,$60.48 ,$77.31 
14677,ES-2014-CM1193545-41944,11-01-14,11-06-14,CM-1193545,Carlos Meador,,Quimper,Brittany,France,Western Europe,Europe,Consumer,FUR-BO-4867,Furniture,Bookcases,"Ikea Stackable Bookrack, Traditional",High,Standard Class,$551.61 ,5,0.1,$165.36 ,$77.30 
3136,MX-2015-RB1933082-42294,10/17/2015,10/21/2015,RB-1933082,Randy Bradley,,Ixtapaluca,México,Mexico,Central America,LATAM,Consumer,TEC-AC-3403,Technology,Accessories,"Belkin Router, Erganomic",High,Standard Class,$513.12 ,3,0,$0.00 ,$77.27 
31669,US-2012-AG10900140-41112,7/22/2012,7/26/2012,AG-109001404,Arthur Gainer,85705,Tucson,Arizona,United States,Western US,USCA,Consumer,OFF-BI-6388,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,High,Standard Class,$8.16 ,5,0.7,($5.71),$1.15 
13890,ES-2014-JC1538548-41998,12/25/2014,12/28/2014,JC-1538548,Jenna Caffey,,Wiesbaden,Hesse,Germany,Western Europe,Europe,Consumer,TEC-AC-5131,Technology,Accessories,"Logitech Numeric Keypad, Erganomic",Critical,Second Class,$485.43 ,11,0,$198.99 ,$77.27 
6504,MX-2015-ES1402039-42228,08-12-15,8/16/2015,ES-1402039,Erica Smith,,San Salvador,San Salvador,El Salvador,Central America,LATAM,Consumer,FUR-TA-3348,Furniture,Tables,"Barricks Round Table, Adjustable Height",High,Standard Class,$537.28 ,2,0.2,($26.88),$77.26 
14085,ES-2013-CM1211564-41489,08-03-13,08-07-13,CM-1211564,Chad McGuire,,Rovigo,Veneto,Italy,Southern Europe,Europe,Consumer,OFF-AP-4971,Office Supplies,Appliances,"KitchenAid Toaster, White",High,Standard Class,$667.68 ,8,0,$266.88 ,$77.25 
5604,US-2013-SC2026082-41355,3/22/2013,3/22/2013,SC-2026082,Scott Cohen,,Celaya,Guanajuato,Mexico,Central America,LATAM,Corporate,FUR-BO-4856,Furniture,Bookcases,"Ikea Floating Shelf Set, Metal",High,Same Day,$633.92 ,7,0.2,($39.62),$77.25 
47002,PL-2015-TP11130103-42230,8/14/2015,8/18/2015,TP-11130103,Theone Pippenger,,Gdynia,Pomerania,Poland,Eastern Europe,Europe,Consumer,OFF-ST-4268,Office Supplies,Storage,"Fellowes Lockers, Single Width",High,Standard Class,$414.72 ,2,0,$70.50 ,$77.24 
9504,MX-2014-MD1735018-41999,12/26/2014,12/28/2014,MD-1735018,Maribeth Dona,,Brasília,Federal District,Brazil,South America,LATAM,Consumer,FUR-CH-4654,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",High,Second Class,$612.84 ,2,0,$177.72 ,$77.20 
21253,IN-2013-SV2036527-41306,02-01-13,02-07-13,SV-2036527,Seth Vernon,,Hefei,Anhui,China,Eastern Asia,Asia Pacific,Consumer,OFF-ST-6049,Office Supplies,Storage,"Smead Lockers, Wire Frame",Medium,Standard Class,"$1,184.94 ",6,0,$130.32 ,$77.19 
40632,CA-2015-AG10900140-42126,05-02-15,05-03-15,AG-109001408,Arthur Gainer,33065,Coral Springs,Florida,United States,Southern US,USCA,Consumer,OFF-LA-3212,Office Supplies,Labels,Avery 492,High,First Class,$4.61 ,2,0.2,$1.50 ,$1.07 
529,MX-2015-EH1418531-42166,06-11-15,6/17/2015,EH-1418531,Evan Henry,,Bayamo,Granma,Cuba,Caribbean,LATAM,Consumer,OFF-ST-6248,Office Supplies,Storage,"Tenex File Cart, Single Width",Low,Standard Class,$447.20 ,5,0,$147.50 ,$77.15 
11199,IT-2015-JD1606048-42029,1/25/2015,1/30/2015,JD-1606048,Julia Dunbar,,Magdeburg,Saxony-Anhalt,Germany,Western Europe,Europe,Consumer,OFF-ST-4078,Office Supplies,Storage,"Eldon Lockers, Blue",Medium,Standard Class,$534.36 ,3,0.1,($0.06),$77.14 
26770,ID-2015-LC16960102-42229,8/13/2015,8/18/2015,LC-16960102,Lindsay Castell,,Manila,National Capital,Philippines,Southeastern Asia,Asia Pacific,Home Office,TEC-MA-4212,Technology,Machines,"Epson Receipt Printer, Wireless",High,Standard Class,$789.95 ,9,0.25,($10.60),$77.14 
23151,IN-2015-SD2048527-42259,09-12-15,9/14/2015,SD-2048527,Shirley Daniels,,Mianyang,Sichuan,China,Eastern Asia,Asia Pacific,Home Office,TEC-CO-4791,Technology,Copiers,"HP Wireless Fax, High-Speed",Critical,First Class,$358.41 ,1,0,$114.69 ,$77.14 
35731,CA-2014-AP10915140-41947,11-04-14,11-09-14,AP-109151408,Arthur Prichep,42420,Henderson,Kentucky,United States,Southern US,USCA,Consumer,FUR-TA-4392,Furniture,Tables,Global Adaptabilities Conference Tables,High,Second Class,$842.94 ,3,0,$160.16 ,$126.79 
25278,IN-2015-LA1678021-42074,03-11-15,3/15/2015,LA-1678021,Laura Armstrong,,Phnom Penh,Phnom Penh,Cambodia,Southeastern Asia,Asia Pacific,Corporate,TEC-CO-3686,Technology,Copiers,"Canon Fax Machine, Color",High,Standard Class,$639.66 ,2,0,$121.50 ,$77.12 
32441,CA-2012-AP10915140-41180,9/28/2012,10-02-12,AP-109151404,Arthur Prichep,90045,Los Angeles,California,United States,Western US,USCA,Consumer,TEC-MA-6131,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,High,Standard Class,$686.32 ,2,0.2,$223.05 ,$81.78 
34472,US-2015-AP10915140-42271,9/24/2015,9/30/2015,AP-109151404,Arthur Prichep,80525,Fort Collins,Colorado,United States,Western US,USCA,Consumer,FUR-BO-3177,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Low,Standard Class,$180.59 ,2,0.7,($240.78),$23.96 
27698,ID-2013-MP17470102-41536,9/19/2013,9/25/2013,MP-17470102,Mark Packer,,Manila,National Capital,Philippines,Southeastern Asia,Asia Pacific,Home Office,TEC-CO-3681,Technology,Copiers,"Canon Copy Machine, Laser",Medium,Standard Class,"$1,192.74 ",7,0.35,($183.60),$77.08 
18062,ES-2012-PS1897064-40930,1/22/2012,1/26/2012,PS-1897064,Paul Stevenson,,Prato,Tuscany,Italy,Southern Europe,Europe,Home Office,FUR-BO-3627,Furniture,Bookcases,"Bush Classic Bookcase, Traditional",High,Standard Class,$825.36 ,2,0,$338.34 ,$77.08 
41741,GH-2013-KN645049-41593,11/15/2013,11/20/2013,KN-645049,Kean Nguyen,,Kumasi,Ashanti,Ghana,Western Africa,Africa,Corporate,OFF-ST-5702,Office Supplies,Storage,"Rogers Lockers, Single Width",Medium,Second Class,$846.60 ,4,0,$372.48 ,$77.06 
13574,ES-2015-MG1814545-42332,11/24/2015,11/27/2015,MG-1814545,Mike Gockenbach,,Gennevilliers,Ile-de-France,France,Western Europe,Europe,Consumer,FUR-BO-5960,Furniture,Bookcases,"Sauder Floating Shelf Set, Mobile",Medium,Second Class,$709.56 ,4,0.1,$212.76 ,$77.04 
3550,MX-2015-TB2128018-42298,10/21/2015,10/23/2015,TB-2128018,Toby Braunhardt,,São Paulo,São Paulo,Brazil,South America,LATAM,Consumer,FUR-TA-3765,Furniture,Tables,"Chromcraft Conference Table, Rectangular",Critical,Second Class,$928.26 ,2,0.2,($81.22),$77.03 
19386,IT-2015-SF2020048-42364,12/26/2015,12/27/2015,SF-2020048,Sarah Foster,,Schwerin,Mecklenburg-Vorpommern,Germany,Western Europe,Europe,Consumer,FUR-TA-3780,Furniture,Tables,"Chromcraft Wood Table, with Bottom Storage",Medium,First Class,$940.91 ,3,0.35,($202.72),$77.02 
15963,ES-2015-GH14665139-42364,12/26/2015,12/30/2015,GH-14665139,Greg Hansen,,London,England,United Kingdom,Northern Europe,Europe,Consumer,FUR-CH-5808,Furniture,Chairs,"SAFCO Swivel Stool, Set of Two",High,Second Class,$459.51 ,3,0.1,$142.89 ,$77.01 
24284,IN-2015-DS1303058-42173,6/18/2015,6/22/2015,DS-1303058,Darrin Sayre,,Imphal,Manipur,India,Southern Asia,Asia Pacific,Home Office,FUR-BO-3886,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Mobile",High,Standard Class,$863.82 ,6,0,$0.00 ,$76.99 
44376,CG-2014-DD357033-41859,08-08-14,8/15/2014,DD-357033,Dorothy Dickinson,,Likasi,Katanga,Democratic Republic of the Congo,Central Africa,Africa,Consumer,TEC-CO-6000,Technology,Copiers,"Sharp Fax Machine, Laser",Low,Standard Class,$591.30 ,2,0,$53.16 ,$76.99 
10445,ES-2014-CM11830120-41731,04-02-14,04-03-14,CM-11830120,Cari MacIntyre,,Castelldefels,Catalonia,Spain,Southern Europe,Europe,Corporate,FUR-BO-3646,Furniture,Bookcases,"Bush Stackable Bookrack, Mobile",Critical,First Class,$370.53 ,3,0,$40.68 ,$76.98 
11551,ES-2013-JG15160139-41433,06-08-13,6/13/2013,JG-15160139,James Galang,,Widnes,England,United Kingdom,Northern Europe,Europe,Consumer,TEC-CO-4775,Technology,Copiers,"HP Fax Machine, High-Speed",High,Second Class,"$1,490.70 ",5,0,$74.40 ,$76.98 
48756,RS-2014-AA315108-41878,8/27/2014,09-01-14,AA-315108,Alex Avila,,Kaspiysk,Dagestan,Russia,Eastern Europe,Europe,Consumer,TEC-PH-5835,Technology,Phones,"Samsung Signal Booster, Cordless",Medium,Standard Class,$836.64 ,6,0,$342.90 ,$76.97 
33488,CA-2014-AP10915140-41984,12-11-14,12/18/2014,AP-109151404,Arthur Prichep,98105,Seattle,Washington,United States,Western US,USCA,Consumer,OFF-BI-4341,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,Low,Standard Class,$153.55 ,3,0.2,$51.82 ,$21.60 
17716,IT-2014-MS1783045-41818,6/28/2014,6/28/2014,MS-1783045,Melanie Seite,,Boulogne-Billancourt,Ile-de-France,France,Western Europe,Europe,Consumer,OFF-PA-6600,Office Supplies,Paper,"Xerox Cards & Envelopes, 8.5 x 11",Critical,Same Day,$245.55 ,5,0,$39.15 ,$76.96 
3157,MX-2015-PO1885028-42357,12/19/2015,12/21/2015,PO-1885028,Patrick O'Brill,,Bogotá,Bogota,Colombia,South America,LATAM,Consumer,FUR-BO-5746,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Mobile",High,Second Class,$456.96 ,4,0,$187.28 ,$76.96 
28647,ID-2013-BE1141059-41496,08-10-13,08-10-13,BE-1141059,Bobby Elias,,Bekasi,Jawa Barat,Indonesia,Southeastern Asia,Asia Pacific,Consumer,FUR-BO-4853,Furniture,Bookcases,"Ikea Corner Shelving, Mobile",High,Same Day,$467.16 ,4,0.07,($10.08),$76.94 
6832,MX-2012-CC1261018-41238,11/25/2012,11/30/2012,CC-1261018,Corey Catlett,,Chapecó,Santa Catarina,Brazil,South America,LATAM,Corporate,OFF-AP-4745,Office Supplies,Appliances,"Hoover Stove, White",Medium,Standard Class,"$1,133.22 ",3,0,$532.56 ,$76.94 
17615,ES-2015-MZ17515124-42326,11/18/2015,11/20/2015,MZ-17515124,Mary Zewe,,Landskrona,Skåne,Sweden,Northern Europe,Europe,Corporate,TEC-MA-5513,Technology,Machines,"Okidata Printer, Wireless",High,Second Class,$671.25 ,5,0.5,($308.85),$76.89 
6381,MX-2013-JK1573082-41626,12/18/2013,12/20/2013,JK-1573082,Joe Kamberova,,Morelia,Michoacán,Mexico,Central America,LATAM,Consumer,FUR-BO-3903,Furniture,Bookcases,"Dania Library with Doors, Pine",High,Second Class,$582.00 ,3,0.2,$218.22 ,$76.87 
45667,SA-2015-NM8445110-42336,11/28/2015,12-01-15,NM-8445110,Nathan Mautz,,Riyadh,Ar Riyad,Saudi Arabia,Western Asia,Asia Pacific,Home Office,TEC-MA-5501,Technology,Machines,"Okidata Inkjet, Durable",Medium,Second Class,"$1,250.04 ",4,0,$12.48 ,$76.85 
38321,CA-2012-AP10915140-41143,8/22/2012,8/26/2012,AP-109151404,Arthur Prichep,80219,Denver,Colorado,United States,Western US,USCA,Consumer,OFF-PA-6546,Office Supplies,Paper,Xerox 1988,Medium,Standard Class,$223.06 ,9,0.2,$69.71 ,$18.53 
24101,IN-2014-KH1633058-41828,07-08-14,7/13/2014,KH-1633058,Katharine Harms,,Darbhanga,Bihar,India,Southern Asia,Asia Pacific,Corporate,FUR-BO-3893,Furniture,Bookcases,"Dania Corner Shelving, Metal",Medium,Standard Class,$972.24 ,8,0,$408.24 ,$76.84 
35933,CA-2015-AP10915140-42122,4/28/2015,4/30/2015,AP-109151404,Arthur Prichep,90045,Los Angeles,California,United States,Western US,USCA,Consumer,OFF-AR-3551,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",High,First Class,$123.92 ,4,0,$33.46 ,$18.30 
38319,CA-2012-AP10915140-41143,8/22/2012,8/26/2012,AP-109151404,Arthur Prichep,80219,Denver,Colorado,United States,Western US,USCA,Consumer,TEC-PH-3814,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,Medium,Standard Class,$143.64 ,9,0.2,$10.77 ,$16.43 
14275,ES-2014-PS190458-41818,6/28/2014,07-04-14,PS-190458,Penelope Sewall,,Klagenfurt,Carinthia,Austria,Western Europe,Europe,Home Office,OFF-AP-3870,Office Supplies,Appliances,"Cuisinart Refrigerator, Silver",Medium,Standard Class,"$1,987.32 ",4,0,$337.80 ,$76.75 
19652,ES-2014-SC2023048-41894,09-12-14,9/18/2014,SC-2023048,Scot Coram,,Langen,Lower Saxony,Germany,Western Europe,Europe,Corporate,FUR-CH-5807,Furniture,Chairs,"SAFCO Swivel Stool, Red",Low,Standard Class,$755.73 ,5,0.1,$335.88 ,$76.74 
27070,IN-2012-EH1399058-41187,10-05-12,10-09-12,EH-1399058,Erica Hackney,,Pune,Maharashtra,India,Southern Asia,Asia Pacific,Consumer,TEC-PH-3818,Technology,Phones,"Cisco Speaker Phone, with Caller ID",High,Standard Class,$415.44 ,3,0,$170.28 ,$76.71 
20993,IN-2013-SG20080113-41443,6/18/2013,6/19/2013,SG-20080113,Sandra Glassco,,Singapore,Singapore,Singapore,Southeastern Asia,Asia Pacific,Consumer,FUR-BO-3628,Furniture,Bookcases,"Bush Corner Shelving, Metal",High,First Class,$370.35 ,3,0,$151.83 ,$76.70 
10346,ES-2015-RB19330139-42334,11/26/2015,11/29/2015,RB-19330139,Randy Bradley,,Manchester,England,United Kingdom,Northern Europe,Europe,Consumer,OFF-AR-3528,Office Supplies,Art,"Boston Canvas, Water Color",Critical,First Class,$227.28 ,4,0,$34.08 ,$76.66 
1122,US-2015-SC206955-42237,8/21/2015,8/21/2015,SC-206955,Steve Chapman,,Rosario,Santa Fe,Argentina,South America,LATAM,Corporate,FUR-BO-3642,Furniture,Bookcases,"Bush Library with Doors, Traditional",Medium,Same Day,"$1,311.55 ",9,0.4,($306.11),$76.65 
16506,ES-2012-LS17230120-41268,12/25/2012,12/30/2012,LS-17230120,Lycoris Saunders,,Madrid,Madrid,Spain,Southern Europe,Europe,Consumer,OFF-ST-6048,Office Supplies,Storage,"Smead Lockers, Single Width",High,Second Class,$714.42 ,4,0.1,$277.74 ,$76.64 
16481,ES-2013-AA1064545-41536,9/19/2013,9/22/2013,AA-1064545,Anna Andreadi,,Talence,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe,Consumer,OFF-ST-6049,Office Supplies,Storage,"Smead Lockers, Wire Frame",Critical,Second Class,$355.48 ,2,0.1,($3.98),$76.63 
22017,ID-2014-CS11950102-41930,10/18/2014,10/23/2014,CS-11950102,Carlos Soltero,,Antipolo,Calabarzon,Philippines,Southeastern Asia,Asia Pacific,Consumer,TEC-PH-5840,Technology,Phones,"Samsung Smart Phone, Full Size",Medium,Second Class,"$1,912.32 ",4,0.25,($204.00),$76.63 
12368,ES-2015-SN2071014-42181,6/26/2015,07-03-15,SN-2071014,Steve Nguyen,,Antwerp,Antwerp,Belgium,Western Europe,Europe,Home Office,OFF-ST-5693,Office Supplies,Storage,"Rogers File Cart, Single Width",Medium,Standard Class,"$1,133.04 ",8,0,$294.48 ,$76.62 
46321,EG-2012-RD972038-40921,1/13/2012,1/18/2012,RD-972038,Roger Demir,,Aswan,Aswan,Egypt,North Africa,Africa,Consumer,OFF-ST-6046,Office Supplies,Storage,"Smead Lockers, Blue",Medium,Standard Class,$793.68 ,4,0,$134.88 ,$76.60 
19961,ES-2015-BT1153048-42326,11/18/2015,11/21/2015,BT-1153048,Bradley Talbott,,Hamburg,Hamburg,Germany,Western Europe,Europe,Home Office,FUR-BO-5961,Furniture,Bookcases,"Sauder Floating Shelf Set, Pine",Medium,Second Class,$705.35 ,4,0.1,$101.87 ,$76.57 
25931,IN-2012-TC2098027-41034,05-05-12,05-09-12,TC-2098027,Tamara Chand,,Chengdu,Sichuan,China,Eastern Asia,Asia Pacific,Corporate,TEC-CO-3610,Technology,Copiers,"Brother Wireless Fax, High-Speed",High,Standard Class,"$1,131.03 ",3,0,$327.96 ,$76.57 
19009,ES-2013-DE1325545-41278,01-04-13,01-08-13,DE-1325545,Deanra Eno,,Paris,Ile-de-France,France,Western Europe,Europe,Home Office,OFF-ST-6048,Office Supplies,Storage,"Smead Lockers, Single Width",Medium,Standard Class,$893.03 ,5,0.1,$347.18 ,$76.55 
4522,MX-2015-EM1382531-42134,05-10-15,5/15/2015,EM-1382531,Elizabeth Moffitt,,Cienfuegos,Cienfuegos,Cuba,Caribbean,LATAM,Corporate,TEC-PH-3807,Technology,Phones,"Cisco Smart Phone, with Caller ID",Medium,Standard Class,"$1,744.64 ",4,0,$17.44 ,$76.55 
6923,MX-2014-RM1937539-41725,3/27/2014,3/30/2014,RM-1937539,Raymond Messe,,San Salvador,San Salvador,El Salvador,Central America,LATAM,Consumer,OFF-ST-4056,Office Supplies,Storage,"Eldon File Cart, Industrial",Medium,Second Class,$682.08 ,8,0,$224.96 ,$76.54 
11003,ES-2015-DL133158-42320,11-12-15,11/16/2015,DL-133158,Delfina Latchford,,Villach,Carinthia,Austria,Western Europe,Europe,Consumer,OFF-ST-5700,Office Supplies,Storage,"Rogers Lockers, Blue",Medium,Standard Class,"$1,269.72 ",6,0,$88.74 ,$76.54 
23291,IN-2014-DG1330011-41817,6/27/2014,07-04-14,DG-1330011,Deirdre Greer,,Dhaka,Dhaka,Bangladesh,Southern Asia,Asia Pacific,Corporate,TEC-PH-3152,Technology,Phones,"Apple Speaker Phone, VoIP",Medium,Standard Class,$987.12 ,8,0,$335.52 ,$76.53 
49770,LY-2013-EB370574-41409,5/15/2013,5/18/2013,EB-370574,Ed Braxton,,Benghazi,Banghazi,Libya,North Africa,Africa,Corporate,TEC-MA-4201,Technology,Machines,"Epson Phone, Durable",High,First Class,$324.36 ,4,0,$45.36 ,$76.53 
